url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.dallasnews.com/food/2024/11/15/make-reservations-at-these-restaurants-on-thanksgiving-day/,https://www.dallasnews.com/food/2024/11/15/make-reservations-at-these-restaurants-on-thanksgiving-day/?outputType=amp,Make reservations at these restaurants on Thanksgiving Day,20241115T154500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/TS5WYWIQ6VAYPN5DPCCFKE6UQM.jpg?auth=bd3d0c52d694e905f2f9b263de004acba5fe67ab2270a8a692ad573264904813&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/espanol/al-dia/mexico/2024/11/15/omar-felix-loaiza-arresto-peloon-de-sonoyta-chapitos/,https://www.dallasnews.com/espanol/al-dia/mexico/2024/11/15/omar-felix-loaiza-arresto-peloon-de-sonoyta-chapitos/?outputType=amp,"Atrapan a Omar Félix Loaiza ,  El Pelón , líder de facción de  Los Chapito en Sonora",20241115T154500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/5YE4VEWMZJEOPKGSXTHBCNJ53Q.JPG?auth=52d6d9fa1f4a47c387cf65a69904823f7b955940f6a38621c15f0ba8d01a024b&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/business/real-estate/2024/11/15/ikea-is-the-just-the-start-for-this-dallas-developers-rockwall-project/,https://www.dallasnews.com/business/real-estate/2024/11/15/ikea-is-the-just-the-start-for-this-dallas-developers-rockwall-project/?outputType=amp,IKEA is just the start for this Dallas developer Rockwall project,20241115T154500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/T6ABA7M2SZFDXEPG7FUGC4NDB4.jpg?auth=86b7e02e0fb3c411f59583b0dce049f5aa6ecff986801f22f0b5f2bd53398c16&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/11/15/nino-muere-atropellado-en-fort-worth-conductor-se-dio-a-la-fuga/,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/11/15/nino-muere-atropellado-en-fort-worth-conductor-se-dio-a-la-fuga/?outputType=amp,Niño muere atropellado en Fort Worth ; conductor se dio a la fuga,20241115T154500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/CBLSQTPXZBBOHJ2I3POY46YPZM.jpg?auth=334621d82490f9fc9ebdd537e5de3025e6166071b78a083c7e09fbfe02ac91b6&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/business/autos/2024/11/15/gm-plans-to-cut-1000-salaried-workers-to-reduce-costs/,https://www.dallasnews.com/business/autos/2024/11/15/gm-plans-to-cut-1000-salaried-workers-to-reduce-costs/?outputType=amp,"GM plans to cut 1 , 000 salaried workers to reduce costs",20241115T154500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/52PL2MKSHNDIHKZKCUNO7RSDWY.jpg?auth=43921a1001a34f206620d951da8a3cf03812588a81c34ba9e1cd21598813ab3b&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/2024/11/15/men-facing-addiction-find-healing-nutrition-in-south-dallas-garden-along-i-45/,https://www.dallasnews.com/news/2024/11/15/men-facing-addiction-find-healing-nutrition-in-south-dallas-garden-along-i-45/?outputType=amp,"Men facing addiction find healing , nutrition in South Dallas garden along I - 45",20241115T203000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/TAK7LHMRQ5FTFAQGMILP42WB4Y.jpg?auth=62ac7ca9c40a2ddd5394edf44a837537b6f61a1872d31120b19e88ba9988b83e&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/11/15/dpd-reformas-policia-elecciones-noviembre-contratacion-oficiales-demanda/,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/11/15/dpd-reformas-policia-elecciones-noviembre-contratacion-oficiales-demanda/?outputType=amp,Electores de Dallas votaron por demandar a la policía si no contrata más oficiales,20241115T204500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/UHSGLITOPFD5LE2JREWYHUMJCY.jpg?auth=f8212ee780be6c7bde7f5e4a4b12d3540b46257acbc942cc666e7301e32650d5&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/11/15/birrieria-taqueria-cortez-fort-worth-michellin-recomendado/,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/11/15/birrieria-taqueria-cortez-fort-worth-michellin-recomendado/?outputType=amp,Birriería y Taquería Cortez : de vender tacos en su casa de FW a reconocimiento de Michelin,20241115T204500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/RKBKGAAZ2ZAYPDHXERQDRXSKYM.jpg?auth=805cde07079784fc62227b222007eabab14418cde3029a7974d7c9ab35e2a3be&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/news/weather/2024/11/15/nice-weather-followed-by-a-chance-of-storms-late-in-the-weekend/,https://www.dallasnews.com/news/weather/2024/11/15/nice-weather-followed-by-a-chance-of-storms-late-in-the-weekend/?outputType=amp,Nice weather followed by a chance of storms late in the weekend,20241115T144500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/6FEAOTHA7BGA3OTU2EEWREY7MY.jpg?auth=a8a6881502c7fcaa6a0bb50a2ec5beef8da4f873af13efa5d02e941b6757e205&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/2024/11/15/one-in-five-dallas-neighborhoods-are-in-the-early-stages-of-gentrification-report-says/,https://www.dallasnews.com/news/2024/11/15/one-in-five-dallas-neighborhoods-are-in-the-early-stages-of-gentrification-report-says/?outputType=amp,One in five Dallas neighborhoods are in the early stages of gentrification : report says,20241115T144500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/HNWSPST3T5AGDB72HK2PKX2XQM.jpg?auth=9aedd2648e9405e73d02767a451fd539c50b4494411b360b37161737100cabb4&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/arts-entertainment/tv/2024/11/16/billy-bob-thornton-on-taylor-sheridan-and-filming-in-the-texas-heat-for-landman/,https://www.dallasnews.com/arts-entertainment/tv/2024/11/16/billy-bob-thornton-on-taylor-sheridan-and-filming-in-the-texas-heat-for-landman/?outputType=amp,Billy Bob Thornton on Taylor Sheridan and filming in the Texas heat for  Landman  ,20241116T154500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/XRZJKPOB45DMPDERS7SL7HORKY.jpg?auth=6db57d838fb3873be8f94b59ce60c335ab20d390ca7bde69fd9b046f2cf6fa6f&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/commentary/2024/11/16/im-trying-to-hold-back-my-tears-and-other-emotional-quotes-of-the-week/,https://www.dallasnews.com/opinion/commentary/2024/11/16/im-trying-to-hold-back-my-tears-and-other-emotional-quotes-of-the-week/?outputType=amp,  Im trying to hold back my tear and other emotional quotes of the week,20241116T171500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/2TQJZWT5ZBCVVA6OKJ5APXNPSQ.jpg?auth=f109410c5980056bbf1671bb1a1822d360a036e185eaa7631da8699944512421&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/commentary/2024/11/16/gambling-business-model-depends-on-risky-choices/,https://www.dallasnews.com/opinion/commentary/2024/11/16/gambling-business-model-depends-on-risky-choices/?outputType=amp,Gambling business model depends on risky choices,20241116T204500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/OX7OXNZOJJF3ZCUVKIV5MJQFVU.jpg?auth=6469c9fd2a8eecaa467e13f200722eee48df24c8118848e5f51839251b731e6e&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/commentary/2024/11/16/heres-what-to-expect-from-trump-at-the-border/,https://www.dallasnews.com/opinion/commentary/2024/11/16/heres-what-to-expect-from-trump-at-the-border/?outputType=amp,Here what to expect from Trump at the border,20241116T204500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/JOKDQ7VXWPC7Z4OA3EYT6YZXQ4.jpg?auth=25638f3091d4560808c36ea9174478730315c734c54144b32d13767e2a1612bd&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/commentary/2024/11/16/johnson-remembering-the-female-leaders-of-the-civil-rights-movement/,https://www.dallasnews.com/opinion/commentary/2024/11/16/johnson-remembering-the-female-leaders-of-the-civil-rights-movement/?outputType=amp,Johnson : Remembering the female leaders of the Civil Rights Movement,20241116T204500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/J43P3VMNA3BOS6EQ6TMEGUGAPU.jpg?auth=26ea3b439d8316b21191c397d2c8a2c9db4abb34ceb16378106b52c246232263&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/editorials/2024/11/24/dallas-city-council-dont-revive-short-term-rental-fight/,https://www.dallasnews.com/opinion/editorials/2024/11/24/dallas-city-council-dont-revive-short-term-rental-fight/?outputType=amp,"Dallas City Council , dont revive short - term rentals fight",20241117T104500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/557FQWSXXJG4RJRYFZ23DLIR74.jpg?auth=0c64deeb00cf48016dd9307756792ce038ec5dad95a390ce3f80acd63114714d&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/editorials/2024/11/17/the-us-sleeps-while-china-courts-latin-america/,https://www.dallasnews.com/opinion/editorials/2024/11/17/the-us-sleeps-while-china-courts-latin-america/?outputType=amp,The U . S . sleeps while China courts Latin America,20241117T104500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/ZMLWI2TXRNWXLDSDRCN7N24S5I.jpg?auth=084b31a4d999eea1df670e85c899fcf4b23dd83db4c8913cac206ae7983c82f8&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/business/2024/11/17/the-motley-fool-this-reit-has-been-paying-off-for-years/,https://www.dallasnews.com/business/2024/11/17/the-motley-fool-this-reit-has-been-paying-off-for-years/?outputType=amp,The Motley Fool : This REIT has been paying off for years,20241117T170000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/T2I2XJUGORCEZKGGBWZON4TWBA.jpg?auth=b6e316e01072492178362ad585170b738052fb616a6d2bdd84d45b8deac62d85&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/food/2024/11/17/the-secret-behind-eatzis-staying-power-constant-imperceptible-change/,https://www.dallasnews.com/food/2024/11/17/the-secret-behind-eatzis-staying-power-constant-imperceptible-change/?outputType=amp,"The secret behind Eatzi staying power ? Constant , imperceptible change",20241117T151500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/YPPUQKHOAJALVGIOPC5XMOMTMU.jpg?auth=381e034937c2af10840551a70d4a2ce8313a025cd37427a8b251344502101576&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/weather/2024/11/17/storm-threat-for-the-monday-morning-commute/,https://www.dallasnews.com/news/weather/2024/11/17/storm-threat-for-the-monday-morning-commute/?outputType=amp,Storm threat for the Monday morning commute,20241118T030000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/ASVTYKFTT5HDNFI6ZGXLHUW6TQ.jpg?auth=7202d413df13a61aea97b97f2a77f70f4ca27313836c50c11f18153483671757&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/arts-entertainment/pop-culture/2024/11/17/new-betty-white-stamp-honors-beloved-golden-girls-star/,https://www.dallasnews.com/arts-entertainment/pop-culture/2024/11/17/new-betty-white-stamp-honors-beloved-golden-girls-star/?outputType=amp,New Betty White stamp honors beloved  Golden Girl star,20241118T031500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/6RJIT5DROI2YFBNR7SDXPSD7VU.jpg?auth=e29a7fd63b4dcc0407017d639c5a69003108c1e1ca47e4300af7e680cd1d4b86&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/national/2024/11/17/organic-carrots-linked-to-national-e-coli-outbreak-that-left-1-dead-several-others-sick/,https://www.dallasnews.com/news/national/2024/11/17/organic-carrots-linked-to-national-e-coli-outbreak-that-left-1-dead-several-others-sick/?outputType=amp,"Organic carrots linked to national E . Coli outbreak that left 1 dead , several others sick",20241118T060000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/EVGCNRLWUFYM2ITH3OPZLSMCUY.jpg?auth=622b39547374f8cb8a5511d6d617979b480e5dde034c8daeb0e3c7f469fe3053&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/business/2024/11/17/finance/,https://www.dallasnews.com/business/2024/11/17/finance/?outputType=amp,The Motley Fool : This REIT has been paying off for years,20241117T121500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/T2I2XJUGORCEZKGGBWZON4TWBA.jpg?auth=b6e316e01072492178362ad585170b738052fb616a6d2bdd84d45b8deac62d85&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/education/2024/11/17/texas-am-marking-25th-anniversary-of-campus-bonfire-collapse-that-killed-12/,https://www.dallasnews.com/news/education/2024/11/17/texas-am-marking-25th-anniversary-of-campus-bonfire-collapse-that-killed-12/?outputType=amp,Texas A & M marking 25th anniversary of campus bonfire collapse that killed 12,20241117T213000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/P3T66JUZJBFINEAX2WTWWZ2KIE.JPG?auth=9a974322d010dd02690ae601cea02fd40ed1bf12cc4221738715b22a1f615a5f&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/texas/2024/11/17/the-voice-winner-recovering-after-being-accidentally-shot-on-east-texas-ranch/,https://www.dallasnews.com/news/texas/2024/11/17/the-voice-winner-recovering-after-being-accidentally-shot-on-east-texas-ranch/?outputType=amp,  The Voice  winner recovering after being accidentally shot on East Texas ranch,20241117T233000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/CJ7CW5WCCJZ5GDJGVI4QNLKR34.jpg?auth=1e29c25c08777dea89529328860527033f601ec3482b755f180c057b54b75dc7&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/business/technology/2024/11/17/jim-rossman-first-apple-intelligence-features-roll-out/,https://www.dallasnews.com/business/technology/2024/11/17/jim-rossman-first-apple-intelligence-features-roll-out/?outputType=amp,Jim Rossman : First Apple Intelligence features roll out,20241117T170000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/UOPXN6E3QVBG5JT53HBAIYAHOY.jpg?auth=c5ce3c58dcb9eddb16513943b4426fb080f06b70d94b1f257ad3aee320d7b645&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/food/2024/11/17/tips-for-navigating-eatzis-like-a-pro/,https://www.dallasnews.com/food/2024/11/17/tips-for-navigating-eatzis-like-a-pro/?outputType=amp,Tips for navigating Eatzi like a pro,20241117T151500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/JQMMRVAS5ZHTRFFPCXEJY6HHOE.jpg?auth=a51577cdcc98b085a3093d2362197e28137e410bb206067f0804ab9e4b1a9622&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/courts/2024/11/18/civil-trial-against-amber-guyger-for-botham-jean-murder-begins-with-ex-cop-in-absentia/,https://www.dallasnews.com/news/courts/2024/11/18/civil-trial-against-amber-guyger-for-botham-jean-murder-begins-with-ex-cop-in-absentia/?outputType=amp,"Civil trial against Amber Guyger for Botham Jean murder begins , with ex - cop in absentia",20241119T021500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/HFLFK6XEPJGN7M5373IFWAZ5MI.jpg?auth=c71239a1e5ef5aa489aac0b81432d0b9cd66e2b570c15018d6a1d9ad9156b73e&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/crime/2024/11/18/dpd-investigating-after-southwest-plane-preparing-to-depart-love-field-is-shot-police-say/,https://www.dallasnews.com/news/crime/2024/11/18/dpd-investigating-after-southwest-plane-preparing-to-depart-love-field-is-shot-police-say/?outputType=amp,"DPD investigating after Southwest plane preparing to depart Love Field is shot , police say",20241119T021500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/73IH447KKQ34WFVR7JLVVCEHUI.jpg?auth=6cae31517878835a9844aad1bd05c2d53738bec6ac70d1c26c61e8641ee98c79&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/politics/2024/11/18/trump-confirms-deportation-strategy-to-include-national-emergency-us-military/,https://www.dallasnews.com/news/politics/2024/11/18/trump-confirms-deportation-strategy-to-include-national-emergency-us-military/?outputType=amp,"Trump confirms deportation strategy to include national emergency , U . S . military",20241119T021500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/CWIMQ3V366JHZCS5YU4NAPAWWE.jpg?auth=35b3324fbb3afa2ab7ca0b753956443b6ae272bc94977e4e73994b353181a207&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/weather/2024/11/15/when-will-dallas-fort-worth-get-its-first-freeze/,https://www.dallasnews.com/news/weather/2024/11/15/when-will-dallas-fort-worth-get-its-first-freeze/?outputType=amp,When will Dallas - Fort Worth get its first freeze of the season ? ,20241118T233000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/N2D5OPOVMRAITCAKCGBANLD43I.jpg?auth=a214d5f49b0f323245d7eff4893560cb4254292bd04bc5634e931ed5ffeb30b8&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/weather/2024/11/18/tuesday-outlook-a-quiet-weather-pattern-takes-aim-reinforcing-cold-front-on-the-way/,https://www.dallasnews.com/news/weather/2024/11/18/tuesday-outlook-a-quiet-weather-pattern-takes-aim-reinforcing-cold-front-on-the-way/?outputType=amp,Tuesday Outlook : A quiet weather pattern takes aim ; Reinforcing cold front on the way,20241118T233000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/PDENZ3TFYVEJHISNWN36D7ES4U.JPG?auth=e95e89638823da84f5e4b402a10c7e8223be42e2774d43fb17df35dfc0f32f9a&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/weather/2024/11/18/morning-thunderstorms-then-clearing-with-afternoon-sunshine/,https://www.dallasnews.com/news/weather/2024/11/18/morning-thunderstorms-then-clearing-with-afternoon-sunshine/?outputType=amp,"Morning thunderstorms , then clearing with afternoon sunshine",20241118T141500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/NTKMUJW6ENEZBFR5QGTUFTM7OY.jpg?auth=ac99cfb4ee11ab443fc67b8d1235b1ebfad11f881282e1ba3681684eff1a2dfd&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/watchdog/2024/11/18/as-his-first-cancer-radiation-treatment-approached-his-medicare-advantage-was-cancelled/,https://www.dallasnews.com/news/watchdog/2024/11/18/as-his-first-cancer-radiation-treatment-approached-his-medicare-advantage-was-cancelled/?outputType=amp,"As his first cancer radiation treatment approached , his Medicare Advantage was cancelled",20241118T141500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/IFP3VXCMKNVX3OWJAT2GKOQQ4M.jpg?auth=87471590e3d0b08feac23699d8d73c746760c448d666d240e8a6fc7de14d384d&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/espanol/al-dia/noticias/2024/11/18/spirit-airlines-bancarrota-deudas-aerolineas-jetblue/,https://www.dallasnews.com/espanol/al-dia/noticias/2024/11/18/spirit-airlines-bancarrota-deudas-aerolineas-jetblue/?outputType=amp,Spirit Airlines se declara en bancarrota,20241118T143000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/6GPEEO7QWPKWMSXRZE6WLKLUMM.jpg?auth=e4dc22faebd901bbdd00090aae8546572133bb3011b28b27d039376899e8c3d4&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/espanol/al-dia/salud/2024/11/18/bird-flu-gripe-aviar-que-es-como-cuidarse-como-se-contagia/,https://www.dallasnews.com/espanol/al-dia/salud/2024/11/18/bird-flu-gripe-aviar-que-es-como-cuidarse-como-se-contagia/?outputType=amp,Gripe aviar : Lo que hay que saber ante una posible pandemia,20241118T143000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/DJG5G5ZDMBA5FWHYHSFFKEWZDM.jpg?auth=7563c23528f34946e5163aea152852f9d4fc2cc419736dc4b590b2f55d49e7d7&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/espanol/al-dia/mexico/2024/11/18/empresario-ejecutado-bodega-colonia-parque-industrial-del-valle-de-aguascalientes/,https://www.dallasnews.com/espanol/al-dia/mexico/2024/11/18/empresario-ejecutado-bodega-colonia-parque-industrial-del-valle-de-aguascalientes/?outputType=amp,Cuerpo de empresario desaparecido es hallado enterrado en una bodega de Aguascalientes,20241118T143000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/5SNYECHBURDFNLQAAEORMGBSN4.JPG?auth=31e2fd0f250473e8f040e15a368135ca459ec0644d6ce3ec06811a570010510f&smart=true&quality=80,dallasnews.com,Spanish,United States
https://www.dallasnews.com/opinion/editorials/2024/11/18/marvin-nichols-project-is-necessary-for-north-texas-future/,https://www.dallasnews.com/opinion/editorials/2024/11/18/marvin-nichols-project-is-necessary-for-north-texas-future/?outputType=amp,Marvin Nichols project is necessary for North Texa future,20241118T110000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/6AHHP72OAJAFTNWK2UDKNQ4UOM.jpg?auth=6d64f28d40e9aafd4a1342ddbaf5fd53d207443916f097025872475db1ed2347&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/crime/2024/11/18/a-south-dallas-man-taught-his-street-family-how-to-survive/,https://www.dallasnews.com/news/crime/2024/11/18/a-south-dallas-man-taught-his-street-family-how-to-survive/?outputType=amp,A South Dallas man taught his  street family  how to survive,20241118T141500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/ZLU2EZPEHRAPLP35VR3CG7ATJI.jpg?auth=8a8cfa32070d501db03813dd0ed5a245197478f9e0ff287dea242c16bb0f8c25&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/public-safety/2024/11/18/how-much-touching-is-too-much-in-a-prostitution-sting-lewisville-cops-didnt-know-either/,https://www.dallasnews.com/news/public-safety/2024/11/18/how-much-touching-is-too-much-in-a-prostitution-sting-lewisville-cops-didnt-know-either/?outputType=amp,How much touching is too much in a prostitution sting ? Lewisville cops didnt know either,20241118T141500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/74HQU3R7J5ERROHLWFB2UXKU4E.jpg?auth=39f062f7c193fa074ba7865b056e698a38548395977aca8558edb9cd3edec997&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/crime/2024/11/18/2nd-arrest-made-in-fatal-oak-cliff-shooting-during-facebook-marketplace-iphone-sale/,https://www.dallasnews.com/news/crime/2024/11/18/2nd-arrest-made-in-fatal-oak-cliff-shooting-during-facebook-marketplace-iphone-sale/?outputType=amp,2nd arrest made in fatal Oak Cliff shooting during Facebook Marketplace iPhone sale,20241118T211500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/LN3Q2R3UXRCGVMDFCCZ4XZH2OI.JPG?auth=cf41d93a1326907f748128e54370bc01aa42ed554c0ce19e5171096ec858aa42&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/opinion/commentary/2024/11/20/american-airlines-passengers-are-the-real-losers-in-skiplagged-lawsuit/,https://www.dallasnews.com/opinion/commentary/2024/11/20/american-airlines-passengers-are-the-real-losers-in-skiplagged-lawsuit/?outputType=amp,American Airlines passengers are the real losers in Skiplagged lawsuit,20241120T203000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/OPG3D7XFP5AKNKAAAVELPHSTQU.jpg?auth=d75e691845ac4492255e99f708e6c0e901924ceb26f0ab014f9d25a9fa61cf9e&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/business/real-estate/2024/11/20/cowboys-coach-mike-mccarthy-puts-one-of-his-d-fw-homes-up-for-sale-heres-what-we-know/,https://www.dallasnews.com/business/real-estate/2024/11/20/cowboys-coach-mike-mccarthy-puts-one-of-his-d-fw-homes-up-for-sale-heres-what-we-know/?outputType=amp,Cowboys coach Mike McCarthy puts one of his D - FW homes up for sale . Here what we know,20241120T203000Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/C2CAAEGQSJH77FGSUUS3PYEC7I.jpg?auth=8eedf3cdc716d4de4ffe4f86dca8cfb0b6641356a49f3ba5f002ff02597cfbe9&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/crime/2024/11/20/mckinney-police-records-show-details-in-killing-of-2-brothers/,https://www.dallasnews.com/news/crime/2024/11/20/mckinney-police-records-show-details-in-killing-of-2-brothers/?outputType=amp,McKinney police records show details in killing of 2 brothers,20241120T221500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/4CUBC6323VADPKDPT6BSKEIIDE.jpg?auth=273be7d409ba0f390ffb6e5067338b3fdbf9abfa27d89e8dd16dfca2653f2cd3&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/2024/11/20/texas-installs-more-migrant-deterring-buoys-along-the-rio-grande-gov-greg-abbott-says/,https://www.dallasnews.com/news/2024/11/20/texas-installs-more-migrant-deterring-buoys-along-the-rio-grande-gov-greg-abbott-says/?outputType=amp,"Texas installs more migrant - deterring buoys along the Rio Grande , Gov . Greg Abbott says",20241120T221500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/FYFNCPUGRVAJRC2RCYRVG7KRMQ.jpg?auth=988413129c277b598fbd3cfa78151fc4823669d65ed66b7e4ca15d1aab1edea7&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/courts/2024/11/20/dallas-doctor-ordered-to-serve-190-years-in-federal-prison-for-tampering-with-iv-bags/,https://www.dallasnews.com/news/courts/2024/11/20/dallas-doctor-ordered-to-serve-190-years-in-federal-prison-for-tampering-with-iv-bags/?outputType=amp,Dallas doctor ordered to serve 190 years in federal prison for tampering with IV bags,20241120T221500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/YJOHJDNAO5BRXBLCAJNO4O6SOI.JPG?auth=feabef3412ec07a32c435d6b7c81a23bf98fa51ec6ea29dcfcdf306692f80b1a&smart=true&quality=80,dallasnews.com,English,United States
https://www.dallasnews.com/news/national/2024/11/20/susan-smith-denied-parole-in-drowning-deaths-of-2-sons/,https://www.dallasnews.com/news/national/2024/11/20/susan-smith-denied-parole-in-drowning-deaths-of-2-sons/?outputType=amp,Susan Smith denied parole in drowning deaths of 2 sons,20241120T191500Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/6RSRF5IHIWSIC6X3SYXK7EGSWY.jpg?auth=eadb9effe9f8f5ecbc07592e3e174e69a036069f63a454d146c90396bb8d0b16&smart=true&quality=80,dallasnews.com,English,United States
